Total # of Sentences = 92029 : Total # of Words = 697360
4 : sorry this is
4 : not such a
4 : Oh hey how
4 : just stay in
4 : in like a
4 : Maybe this is
4 : a very nice
4 : were gonna miss
4 : want to apologize
4 : and wants to
4 : have a friend
4 : Im fine with
4 : sleeping on the
4 : spent the last
4 : the table as
4 : Yeah that that
4 : Scene The Set
4 : in the apartment
4 : with like a
4 : All right whats
4 : wanna be a
4 : through the door
4 : Geller Im not
4 : no were not
4 : but if youre
4 : trying to sell
4 : that in the
4 : can see why
4 : out with Ralph
4 : of cups and
4 : goes up to
4 : Yeah Im sure
4 : youre not working
4 : all right lets
4 : a sign of
4 : the best way
4 : can see the
4 : Hey check this
4 : gonna put this
4 : really great but
4 : any of this
4 : the back seat
4 : gonna go with
4 : in a way
4 : only one that
4 : use one of
4 : hanging out in
4 : had a baby
4 : thought of the
4 : and asking and
4 : Naked Guys apartment
4 : how to talk
4 : Oh well no
4 : shes really nice
4 : here today to
4 : Oh well Im
4 : on the board
4 : never know how
4 : hours and Im
4 : not trying to
4 : a bachelor party
4 : of the chairs
4 : Yeah why dont
4 : Thanks so much
4 : would do that
4 : all dressed up
4 : guys are going
4 : thats just gonna
4 : just go to
4 : if one of
4 : Hey Rach listen
4 : end of a
4 : for a lot
4 : a layer of
4 : look like an
4 : a heart attack
4 : get ready for
4 : Well what are
4 : just saw a
4 : cant stop thinking
4 : Ive been wanting
4 : know thats not
4 : thing Ive ever
4 : that Im just
4 : Scene Mikes parents
4 : Wow that was
4 : that has a
4 : and this time
4 : be happy to
4 : be the most
4 : familiar with the
4 : cant get out
4 : gonna go check
4 : youre not really
4 : same thing happened
4 : looking out the
4 : The Flight Attendant
4 : on some level
4 : was so much
4 : years ago and
4 : Jack and Judy
4 : running out of
4 : This has been
4 : wearing nothing but
4 : theyre having a
4 : Back at the
4 : Ive never lived
4 : didnt need to
4 : got an audition
4 : The only person
4 : Ya know what
4 : the best day
4 : What uh what
4 : more than anything
4 : think there was
4 : to agree with
4 : back out there
4 : to understand that
4 : over all the
4 : do this with
4 : Im very very
4 : and the guys
4 : that is just
4 : the same place
4 : the days of
4 : go out for
4 : cant believe theyre
4 : the flight attendant
4 : a set of
4 : a message for
4 : having to give
3 : can take a
3 : break the bad
3 : with the ball
3 : going for the
3 : And Im the
3 : just here to
3 : to fix the
3 : Then Im gonna
3 : of the three
3 : right look youre
3 : in to see
3 : the ride along
3 : who is not
3 : were these people
3 : not gonna stop
3 : Greg and Jenny
3 : Im coming over
3 : much time as
3 : in the blue
3 : have to share
3 : Ticket Agent Oh
3 : have to learn
3 : just saying this
3 : back on the
3 : shes got a
3 : down that road
3 : And with that
3 : All right relax
3 : the food is
3 : So uh so
3 : paid for the
3 : ya know hes
3 : right here and
3 : glad youre here
3 : know that but
3 : to have one
3 : a shower and
3 : Ive been on
3 : this is fun
3 : the apartment is
3 : know what Ive
3 : hes looking for
3 : a flight out
3 : know shes trying
3 : Scene The Delivery
3 : Im Im a
3 : see where this
3 : work today and
3 : was that all
3 : wondering about the
3 : good for the
3 : thought thats what
3 : a word that
3 : All right maybe
3 : the first black
3 : theres this great
3 : Im sure theres
3 : said something to
3 : together and and
3 : getting married and
3 : little black little
3 : if youre having
3 : Im wearing a
3 : youre youre gonna
3 : wedded husband in
3 : with the best
3 : so excited to
3 : Come on now
3 : Aw come on
3 : to pick one
3 : just this one
3 : umm why dont
3 : years old and
3 : but umm Im
3 : can take care
3 : to stay but
3 : Ive ever seen
3 : desperately trying to
3 : not have to
3 : to hear that
3 : from Ralph Lauren
3 : nice guy and
3 : and Im like
3 : and guess who
3 : need to take
3 : to go downstairs
3 : thats such a
3 : Oh Ill Ill
3 : want the same
3 : to sleep and
3 : Lets just leave
3 : just having a
3 : to be looking
3 : no no just
3 : would really love
3 : when youre in
3 : at work but
3 : married and have
3 : Uh no no
3 : trying to move
3 : to laugh at
3 : seems like such
3 : away for a
3 : three times a
3 : mean what can
3 : the ends of
3 : would not be
3 : of a new
3 : to the emergency
3 : this is taking
3 : mean what are
3 : but then the
3 : guess Ill see
3 : know that guy
3 : gonna stick with
3 : going to leave
3 : well see who
3 : the most special
3 : to live on
3 : be an actor
3 : is gonna come
3 : Go to hell
3 : in the market
3 : know youd be
3 : No one ever
3 : Yeah Ill have
3 : do not get
3 : is good for
3 : woo woo woo
3 : what are the
3 : the fridge and
3 : guy is really
3 : want to miss
3 : is to be
3 : in health till
3 : on and off
3 : Trudie Styler Im
3 : here all night
3 : tried to call
3 : The Dry Cleaners
3 : to make some
3 : Im very sorry
3 : are there waiting
3 : out with someone
3 : Scene a NYU
3 : come up the
3 : Scott Silveri Shana
3 : talk dirty to
3 : about how much
3 : out a little
3 : this is one
3 : a date that
3 : Im gonna stick
3 : okay okay okay
3 : like to kiss
3 : when the phone
3 : window in the
3 : not going out
3 : youre gonna spend
3 : got so much
3 : well what else
3 : along with the
3 : And and when
3 : like looking at
3 : Im still gonna
3 : guy who won
3 : gonna be living
3 : about that but
3 : have a surprise
3 : Oh and then
3 : guy is a
3 : should get to
3 : all night and
3 : to the gang
3 : in Vegas and
3 : all those things
3 : have a seat
3 : have to kill
3 : must think Im
3 : kinda have to
3 : from all of
3 : the picture of
3 : Im Im glad
3 : in with a
3 : Im not too
3 : into the back
3 : And if and
3 : could do a
3 : Im not the
3 : doesnt even know
3 : Theyre looking for
3 : god Im gonna
3 : wanna spend the
3 : phone number and
3 : to dinner and
3 : having second thoughts
3 : the box and
3 : were fooling around
3 : exact same thing
3 : lot of pain
3 : good friend and
3 : Come on get
3 : for the way
3 : a while but
3 : enters the room
3 : cant take the
3 : to the park
3 : freaked out about
3 : hes not here
3 : woman who does
3 : Of course the
3 : if youre just
3 : a dream last
3 : guys at the
3 : is walking towards
3 : Now is that
3 : one of a
3 : strong enough to
3 : is one thing
3 : this is soo
3 : is entering the
3 : going to ask
3 : day on the
3 : interviewing a potential
3 : thought of a
3 : thought to myself
3 : get home from
3 : down here and
3 : There are some
3 : do that and
3 : Yeah the Knicks
3 : Scene The Roof
3 : was nothing compared
3 : so thats why
3 : a co worker
3 : wha wh wha
3 : going to but
3 : were just a
3 : theres a man
3 : tomorrow night and
3 : two friends who
3 : a way of
3 : to just get
3 : to be divorced
3 : feel like getting
3 : with this other
3 : gonna work on
3 : just cannot believe
3 : theyll realise how
3 : the right one
3 : Umm well what
3 : with the third
3 : wake up at
3 : does not mean
3 : The mans got
3 : were playing a
3 : to inside the
3 : think about how
3 : Hang in there
3 : have no money
3 : could look at
3 : ten years and
3 : time to see
3 : Yeah but how
3 : how how can
3 : Ive heard of
3 : smell ly cat
3 : and slams the
3 : buy a new
3 : gonna sleep with
3 : thing is a
3 : just always thought
3 : think Ive ever
3 : Hey Pheebs what
3 : have well have
3 : come to talk
3 : Honey why dont
3 : doesnt matter how
3 : A little bit
3 : the cameras and
3 : how how did
3 : dont actually have
3 : what happens to
3 : of that on
3 : really bad stuff
3 : gotta go find
3 : no Im just
3 : Okay well well
3 : got a crush
3 : just say if
3 : go away for
3 : was really sweet
3 : in a movie
3 : But ah yknow
3 : a few months
3 : come and go
3 : thats fine but
3 : not doing anything
3 : not to get
3 : the counter and
3 : not sure what
3 : The Gellers glare
3 : around here that
3 : Franzblau All right
3 : II Written by
3 : get over a
3 : no idea whats
3 : came to see
3 : a bouquet of
3 : no one was
3 : slept with the
3 : and then were
3 : is taking so
3 : interested to know
3 : and this guy
3 : best friend but
3 : on the second
3 : room at the
3 : what itd be
3 : to make room
3 : everybody look at
3 : The Banquet Room
3 : some ice on
3 : left out of
3 : mean what am
3 : please look at
3 : in the pribe
3 : thinking about that
3 : is a tricky
3 : Youre not even
3 : dont need this
3 : nice to finally
3 : got so excited
3 : in the country
3 : be looking at
3 : to check out
3 : cant seem to
3 : Look what do
3 : can rent a
3 : thats thats a
3 : get some fresh
3 : The phone rings
3 : other way around
3 : waiting room a
3 : behalf of the
3 : such a sweet
3 : and has a
3 : would be perfect
3 : Jill Condon Amy
3 : the first guy
3 : Hey Ive been
3 : and the photographer
3 : Yeah but not
3 : too much for
3 : any part of
3 : this stuff and
3 : Yeah Ill be
3 : guy who has
3 : youre not having
3 : of a lot
3 : well at least
3 : then how about
3 : only one whos
3 : this uh this
3 : Well theres this
3 : that youre on
3 : that guy is
3 : Youre getting a
3 : just out of
3 : okay well just
3 : Ive got something
3 : other than that
3 : away for the
3 : the man in
3 : doesnt really matter
3 : Come here come
3 : that guy on
3 : can walk around
3 : wanna see how
3 : looked like an
3 : With The Thanksgiving
3 : a side of
3 : struck by lightning
3 : thought maybe youd
3 : of a man
3 : work and the
3 : that is because
3 : as the gang
3 : then what is
3 : what else Im
3 : ever had a
3 : get married at
3 : Of course hes
3 : dont wanna hear
3 : runs up to
3 : Stop staring at
3 : amazing how much
3 : Director s office
3 : all take a
3 : but Im really
3 : off the balcony
3 : One Where Eddie
3 : Youre out of
3 : that mean the
3 : hard to believe
3 : How many times
3 : believe that this
3 : on hold and
3 : and picks up
3 : Thats a little
3 : just that this
3 : scene from the
3 : walk in on
3 : realise how good
3 : the art of
3 : the ball and
3 : ever get a
3 : would just like
3 : while youre at
3 : guy at work
3 : off the top
3 : but that is
3 : so many things
3 : went through a
3 : Written by Adam
3 : look just like
3 : no for an
3 : who looks like
3 : be going out
3 : mean no offense
3 : Im not feeling
3 : Im gonna wanna
3 : time to take
3 : are walking through
3 : and Id like
3 : people would be
3 : not right for
3 : anything to make
3 : in the black
3 : wants to marry
3 : Im really looking
3 : Oh hey listen
3 : and Gary are
3 : have to realize
3 : patch things up
3 : the dog back
3 : Id better get
3 : the reason that
3 : Oh thats thats
3 : this for a
3 : got a second
3 : make a toast
3 : the bathroom wearing
3 : goofing around in
3 : with all these
3 : wrong with this
3 : Jeffrey Astrof Mike
3 : in the uh
3 : were happy to
3 : a lot like
3 : play this game
3 : make a very
3 : could be in
3 : And Im just
3 : would kill for
3 : Oh thats a
3 : youve got the
3 : Since when do
3 : had to make
3 : Oh well youre
3 : which pot is
3 : wasnt trying to
3 : from the counter
3 : up like that
3 : keep all the
3 : whats up with
3 : into each other
3 : back here and
3 : around all the
3 : have to figure
3 : was thinking what
3 : and Id be
3 : The Delivery Room
3 : kind of party
3 : for the big
3 : Ill pay for
3 : smelly cat what
3 : the Holiday Armadillo
3 : Yeah and then
3 : Come here to
3 : to say how
3 : the Knicks game
3 : have a sister
3 : have anything in
3 : goes out with
3 : NYU lecture hall
3 : is eating the
3 : trying to look
3 : have to like
3 : in the interview
3 : thats the first
3 : do about this
3 : thing is just
3 : Come on do
3 : In fact if
3 : do that if
3 : looks like an
3 : Im having another
3 : The Teacher Well
3 : sit down on
3 : can use the
3 : a great little
3 : entering to see
3 : about a half
3 : wasnt expecting to
3 : So thats the
3 : as a man
3 : So Im thinking
3 : thinking about having
3 : That was some
3 : is so good
3 : would be good
3 : the bottom line
3 : like this this
3 : youre thinking about
3 : be here with
3 : much as the
3 : if youd like
3 : be here when
3 : wh wha wh
3 : did not get
3 : each other with
3 : dont know which
3 : money in the
3 : can actually see
3 : stop being such
3 : friend Susan is
3 : one person that
3 : was the hardest
3 : good with the
3 : Scene The Doctors
3 : are ya gonna
3 : were wondering if
3 : will always be
3 : like ya know
3 : just come down
3 : one who wants
3 : Hi thanks for
3 : Im mad at
3 : right how about
3 : Okay so thats
3 : be out in
3 : Transcribed by Coffee
3 : went on a
3 : didnt have any
3 : mad about the
3 : cannot wait to
3 : know what hes
3 : the Big Apple
3 : a scene where
3 : And Im still
3 : have to pee
3 : sounds crazy but
3 : on the step
3 : Frank Oh well
3 : So how long
3 : the door but
3 : need to come
3 : theres no one
3 : so sweet to
3 : roommate who is
3 : youve been working
3 : just got in
3 : Hang on a
3 : of the big
3 : of the bed
3 : got to pick
3 : work to see
3 : has to happen
3 : with the uh
3 : the one in
3 : will have to
3 : and in a
3 : and Ive only
3 : get a flight
3 : Hey hey Im
3 : setting up for
3 : all out of
3 : left side of
3 : want to check
3 : had a date
3 : a minute this
3 : come to New
3 : can not be
3 : have to use
3 : think youve got
3 : know what was
3 : a minute that
3 : That is one
3 : get in touch
3 : myself for a
3 : Hey how do
3 : was actually a
3 : could talk to
3 : lets just do
3 : go off to
3 : have not seen
3 : Im waiting for
3 : feel right about
3 : first came to
3 : whats whats the
3 : are looking through
3 : Okay lets go
3 : so much but
3 : Okay lets do
3 : look out for
3 : on one side
3 : could never do
3 : Anyway Im gonna
3 : this isnt a
3 : a sandwich as
3 : have to because
3 : have to sit
3 : as a way
3 : went out to
3 : of work to
3 : gonna be gone
3 : comes back in
3 : can get one
3 : just got the
3 : a place for
3 : can understand why
3 : of years ago
3 : Part II Written
3 : get this part
3 : see a lot
3 : two out of
3 : walks by and
3 : to complement the
3 : in the right
3 : Well this has
3 : well Im sorry
3 : years older than
3 : been to a
3 : like two years
3 : living room where
3 : spent the entire
3 : was having a
3 : right fine fine
3 : with Chip Matthews
3 : going to work
3 : and this one
3 : got on the
3 : for over a
3 : to start the
3 : The three of
3 : okay Im sorry
3 : all the people
3 : this guy that
3 : at the office
3 : want different things
3 : and then yknow
3 : Yeah but uh
3 : Apartment the guys
3 : someone in the
3 : got to give
3 : huh yeah thats
3 : on a limb
3 : but weve got
3 : around the coffee
3 : living in the
3 : to a hospital
3 : slap in the
3 : was so good
3 : the video camera
3 : a lot less
3 : So how come
3 : in a public
3 : with some guy
3 : thing is not
3 : Ill just be
3 : cant even believe
3 : Ill just go
3 : And shes gonna
3 : just got out
3 : go to sleep
3 : when two people
3 : what about all
3 : without a date
3 : ya know Im
3 : have to win
3 : have some kind
3 : Written by Seth
3 : think of something
3 : up to and
3 : with the same
3 : just have the
3 : right thats what
3 : guy to be
3 : the house and
3 : get a new
3 : Im friends with
3 : Im not here
3 : really wanna have
3 : talking about this
3 : Did that guy
3 : all right heres
3 : look at each
3 : paid for all
3 : am one of
3 : said that to
3 : really liked that
3 : there are three
3 : are entering to
3 : where theres no
3 : important thing in
3 : well what did
3 : Oh so thats
3 : couldnt figure out
3 : and shes so
3 : shes just so
3 : in the conference
3 : is gonna make
3 : guys have to
3 : and now shes
3 : woman in the
3 : till death parts
3 : is doing the
3 : the perfect wedding
3 : out the garbage
3 : never do anything
3 : that shes not
3 : heading for the
3 : want to kiss
3 : love to do
3 : good luck on
3 : at home in
3 : Yeah but what
3 : wanna get married
3 : way to be
3 : and Frank are
3 : this bad boy
3 : the guys who
3 : in spite of
3 : been a really
3 : but the second
3 : love to be
3 : thats the same
3 : after a while
3 : Hey what happened
3 : feel that way
3 : to do what
3 : got a new
3 : hooked up with
3 : that doesnt have
3 : Oh Im just
3 : starts another series
3 : must be so
3 : the air and
3 : the box that
3 : big deal out
3 : the wedding and
3 : have the big
3 : right look look
3 : just such an
3 : probably not even
3 : in town for
3 : how long have
3 : got to hear
3 : the roof and
3 : The stripper stole
3 : food on the
3 : have a girlfriend
3 : have to speak
3 : more important than
3 : these are for
3 : can be like
3 : dont have an
3 : back in there
3 : looking for this
3 : Yeah thats right
3 : what Im just
3 : Yeah uh huh
3 : been wanting to
3 : Dont be so
3 : dont worry because
3 : kind of crazy
3 : up is a
3 : As a matter
3 : are talking on
3 : on the bright
3 : the people at
3 : feel like were
3 : if youre in
3 : by Marta Kauffman
3 : standing by the
3 : is lying on
3 : So how is
3 : check out those
3 : put on some
3 : time with this
3 : upstairs and have
3 : Man with a
3 : Yeah yknow what
3 : Kim and Nancy
3 : house in the
3 : have to answer
3 : but Im so
3 : there and kick
3 : Okay that was
3 : at the last
3 : important thing to
3 : be fair to
3 : down to two
3 : Uh uh well
3 : Oh no shes
3 : kind of weird
3 : on the platform
3 : But ya know
3 : dog in the
3 : way the entire
3 : are actually on
3 : Ed Begley Jr
3 : am not in
3 : So how many
3 : thing to be
3 : stain on the
3 : there and tell
3 : having a heart
3 : a teeny tiny
3 : this is actually
3 : Weve got to
3 : that thats all
3 : feel a lot
3 : one touches the
3 : to dance with
3 : have an appointment
3 : Come on this
3 : Oh okay well
3 : is just what
3 : Geller All right
3 : back as a
3 : and Ill have
3 : Well then tell
3 : got a couple
3 : and talk about
3 : have to eat
3 : For the first
3 : over and say
3 : been a little
3 : was out of
3 : a baby in
3 : from the last
3 : The big deal
3 : coming in from
3 : Have a good
3 : Ill just wait
3 : no dont dont
3 : walks through the
3 : just outside eating
3 : Okay what is
3 : pay for the
3 : isnt that a
3 : and runs into
3 : spent most of
3 : man at the
3 : this great place
3 : get a big
3 : gonna be over
3 : a one time
3 : was this really
3 : How much did
3 : trying to entice
3 : from the coffee
3 : have not been
3 : has gone to
3 : feel so bad
3 : is bigger than
3 : Okay hold on
3 : out of curiosity
3 : youre out of
3 : Oh honey thats
3 : in the mirror
3 : Im attracted to
3 : perfect way to
3 : got to figure
3 : started on the
3 : now now youre
3 : Okay see now
3 : uh by the
3 : was so stupid
3 : And Im a
3 : someone else is
3 : has to do
3 : this isnt about
3 : was great seeing
3 : Scene Carols OBGYN
3 : The Woman Dealer
3 : at this time
3 : that youre never
3 : and youre going
3 : What are these
3 : having drinks with
3 : always gonna be
3 : Im always the
3 : has been trying
3 : quack quack tweet
3 : now and Im
3 : go up on
3 : the day that
3 : and Nancy are
3 : This guy is
3 : woman from the
3 : a weird thing
3 : have been so
3 : of the two
3 : Ralph Lauren and
3 : not gonna like
3 : isnt supposed to
3 : have to turn
3 : looking for is
3 : went for a
3 : wanna be around
3 : chance to get
3 : stripper stole the
3 : Im breaking up
3 : hes not the
3 : WERE ON A
3 : right Ill tell
3 : Theres gonna be
3 : have a second
3 : had a long
3 : Either that or
3 : got something for
3 : just just try
3 : gonna think Im
3 : didnt try to
3 : should have broken
3 : ever go out
3 : not here right
3 : like the last
3 : Because Im a
3 : youre just kinda
3 : Alright well Im
3 : Hey Rach do
3 : One Where Theyre
3 : with a couple
3 : So whats the
3 : make enough money
3 : hes going out
3 : when youre talking
3 : All right that
3 : and use the
3 : might just be
3 : Central Park and
3 : Perk everyone but
3 : PHOE Ok all
3 : this would be
3 : Well thats because
3 : to audition for
3 : with this right
3 : what what was
3 : Charlie Im sorry
3 : got a question
3 : God what are
3 : do something nice
3 : hanging up the
3 : have a wonderful
3 : an ATM vstbl
3 : starts to walk
3 : in the crotch
3 : was an accident
3 : year Im going
3 : be here so
3 : around a little
3 : The New York
3 : And youve just
3 : looking through the
3 : well theres the
3 : back up and
3 : the room with
3 : be here by
3 : ready to start
3 : Come on were
3 : such a cute
3 : gonna name the
3 : the ones who
3 : look directly at
3 : will be right
3 : one for each
3 : do for a
3 : Hey check out
3 : get a picture
3 : the essence of
3 : Richard are in
3 : like to meet
3 : lived in this
3 : Im sure hell
3 : fell asleep in
3 : not gonna mess
3 : was like years
3 : had a couple
3 : to the roof
3 : to the room
3 : Now what is
3 : Scene Casting Director
3 : got all of
3 : umm what do
3 : ended up in
3 : Frannies Wedding Reception
3 : Well maybe Ill
3 : used to dress
3 : were a good
3 : chick and a
3 : go hang out
3 : have a child
3 : Cooking Teacher Oh
3 : Like the other
3 : to go talk
3 : woman Ive ever
3 : can come back
3 : Geller Oh well
3 : the number of
3 : the left hand
3 : Yknow what if
3 : just at the
3 : were really gonna
3 : at the gate
3 : right to tell
3 : a matter with
3 : for both of
3 : that people are
3 : how huge this
3 : should be in
3 : need to say
3 : is putting away
3 : know by the
3 : found in the
3 : Scene In the
3 : Ill see ya
3 : Susans gonna be
3 : is still doing
3 : Lets talk about
3 : how long are
3 : a question about
3 : allowed to sleep
3 : Yeah in fact
3 : time in the
3 : Wow that is
3 : was stupid to
3 : married for a
3 : ATM vstbl wth
3 : The thing is
3 : youre married to
3 : Oh that would
3 : and dad are
3 : just tryin to
3 : OK now Im
3 : dont get this
3 : Im not interested
3 : but dont say
3 : thats enough for
3 : listen to this
3 : dont get that
3 : Hi how are
3 : a dog in
3 : just wanna thank
3 : divorced three times
3 : something going on
3 : down and and
3 : tries to pull
3 : yes of course
3 : on the window
3 : what if hes
3 : trying to give
3 : got to stop
3 : kind of social
3 : getting married in
3 : in the movie
3 : Which one was
3 : Oh youre gonna
3 : the whole uh
3 : that was that
3 : Written by Andrew
3 : in the audience
3 : this away from
3 : mean to make
3 : just getting out
3 : really is a
3 : wanted to call
3 : youd have to
3 : to walk down
3 : ever gonna be
3 : Wh whats going
3 : even a little
3 : is too much
3 : think weve seen
3 : right here on
3 : youve slept with
3 : of any kind
3 : with Episode The
3 : of all people
3 : the new Al
3 : Youre not supposed
3 : best part is
3 : thing ya know
3 : just a bunch
3 : people say that
3 : stop talking about
3 : a whole other
3 : did that was
3 : uh what is
3 : on the list
3 : could ever do
3 : Whats ah whats
3 : was up to
3 : here and Ill
3 : only thing left
3 : the cause of
3 : and Ill go
3 : a symbol of
3 : be a nice
3 : were the most
3 : like Im gonna
3 : plays in the
3 : get up get
3 : talking to each
3 : are watching TV
3 : Im with a
3 : a drink or
3 : in there for
3 : have something that
3 : a drink of
3 : So um what
3 : think youll ever
3 : to catch a
3 : time of day
3 : so meant to
3 : waiting for Emily
3 : look at all
3 : was gonna make
3 : Cousin Frannies Wedding
3 : so sick of
3 : be too hard
3 : Well how about
3 : should try to
3 : know if were
3 : to keep all
3 : couldnt get a
3 : just gonna hang
3 : Hes the one
3 : middle of something
3 : And Im going
3 : Ya know and
3 : trying to cheer
3 : three and a
3 : This isnt a
3 : there and get
3 : This is uh
3 : not that good
3 : is in fact
3 : who gets to
3 : And in the
3 : to the rest
3 : gonna need to
3 : a surprise party
3 : thats the kind
3 : Story by Brian
3 : to raise the
3 : didnt have the
3 : staring off into
3 : Look Im gonna
3 : wants to buy
3 : same thing to
3 : not wearing any
3 : needs to hear
3 : with someone and
3 : a little piece
3 : maybe youre not
3 : cant even look
3 : up a lot
3 : video camera and
3 : would have said
3 : knows how long
3 : tiny bit on
3 : dont come back
3 : be gone for
3 : the point where
3 : Were trying to
3 : dont understand why
3 : strong confident woman
3 : What whats going
3 : a boy and
3 : The Food Critic
3 : coffee and a
3 : What a nice
3 : out which one
3 : steer clear of
3 : trying to play
3 : to read this
3 : starts a series
3 : be something that
3 : Scene The Philly
3 : guys know that
3 : to need to
3 : Hey when the
3 : Barry and Mindys
3 : is that gonna
3 : Scene Elevator at
3 : home from the
3 : what Im about
3 : Oh well the
3 : goes on to
3 : wanted to marry
3 : Oh yes yes
3 : thanks for being
3 : That was like
3 : written by Michael
3 : there would be
3 : youre doing this
3 : get the sandwich
3 : would look like
3 : about the little
3 : the car in
3 : Im not an
3 : got into a
3 : Im not at
3 : is no one
3 : Im the lead
3 : a room and
3 : Im gonna keep
3 : wait wait a
3 : is so hard
3 : could have been
3 : said yes to
3 : like that on
3 : gonna call the
3 : Yeah and Im
3 : that was pretty
3 : But of course
3 : party is in
3 : youd think Id
3 : No that is
3 : come on dont
3 : this year Im
3 : not breaking up
3 : that by the
3 : got to admit
3 : that guy who
3 : and is going
3 : put some ice
3 : done a lot
3 : is a tough
3 : The Teacher Are
3 : supposed to make
3 : Celebration by Cool
3 : and Susans Carol
3 : are going on
3 : wanna go over
3 : a year and
3 : want a piece
3 : Look at these
3 : hard not to
3 : What a beautiful
3 : should be able
3 : are still in
3 : and listen to
3 : wh why why
3 : The Director All
3 : oh oh oh
3 : watching Days of
3 : wants to come
3 : in a coma
3 : been here for
3 : There was this
3 : are gathered here
3 : and Ill take
3 : No no seriously
3 : the perfect guy
3 : just like one
3 : of talking about
3 : the time and
3 : probably just a
3 : had a very
3 : bad stuff about
3 : Listen Im sorry
3 : dont ever want
3 : wouldnt have had
3 : like somethings wrong
3 : go through the
3 : that girl over
3 : Listen to the
3 : need to lie
3 : is filled with
3 : something like that
3 : not know what
3 : Youre turning into
3 : check on the
3 : know whats gonna
3 : feel good about
3 : to make things
3 : that a little
3 : way to New
3 : think thats pretty
3 : up the fire
3 : didnt say goodbye
3 : this time hes
3 : lets take a
3 : the door on
3 : the door so
3 : What what do
3 : the director is
3 : to go away
3 : sandwich in the
3 : Im gonna beat
3 : Pleased to meet
3 : thats right thats
3 : mean yknow Im
3 : of the Paleontology
3 : Smelly cat smell
3 : gotta get a
3 : there any way
3 : said anything about
3 : the TV and
3 : Well were gonna
3 : But there was
3 : no wait wait
3 : coming to a
3 : everyone is now
3 : at the Ralph
3 : only this time
3 : if if youre
3 : going down to
3 : so Im going
3 : money for the
3 : there and say
3 : get into a
3 : Well why didnt
3 : Well that would
3 : to read the
3 : Im sorry thats
3 : down here to
3 : think Ill go
3 : a place in
3 : and come back
3 : the sink and
3 : enough to fit
3 : This this is
3 : of course Im
3 : The Hot Girl
3 : can still catch
3 : so good in
3 : this great little
3 : is not like
3 : to the museum
3 : CAROL and SUSAN
3 : shocked to see
3 : go along with
3 : big part of
3 : enough to get
3 : be just like
3 : said that when
3 : is because youre
3 : Whoa whoa whats
3 : off the back
3 : put that in
3 : Im allowed to
3 : Uh huh and
3 : in bed with
3 : not just for
3 : if hes gonna
3 : but Im telling
3 : That guy is
3 : hear what youre
3 : Outside the Nursery
3 : just had to
3 : this the same
3 : know this but
3 : Oh honey come
3 : not even going
3 : a little out
3 : a really cool
3 : taking a shower
3 : a date on
3 : favourite thing about
3 : know youve been
3 : fool around with
3 : but were not
3 : is preparing to
3 : in the entertainment
3 : has one of
3 : and and youre
3 : a lot and
3 : the funniest guy
3 : got to talk
3 : can never be
3 : did not mean
3 : may be in
3 : is showing off
3 : hes a good
3 : off to a
3 : on the kitchen
3 : a few minutes
3 : just say one
3 : else is going
3 : what youre trying
3 : confident woman who
3 : sorry honey but
3 : get to pick
3 : thanks for doing
3 : supposed to come
3 : three in the
3 : is a chance
3 : leaving here until
3 : Charity guy Well
3 : sense of humor
3 : a two year
3 : do one thing
3 : make myself feel
3 : gonna be working
3 : fell out of
3 : trppd in an
3 : for someone else
3 : think Im a
3 : have a history
3 : No no hes
3 : Scene Audition room
3 : there isnt anything
3 : Well this this
3 : used to come
3 : Ooh ooh ooh
3 : spent the whole
3 : a game room
3 : that mean that
3 : Well then well
3 : the phone for
3 : find a selfless
3 : want to spend
3 : care enough to
3 : way to get
3 : not wearing a
3 : uh wanted to
3 : Ill never get
3 : to make fun
3 : is hard to
3 : Were out of
3 : am an excellent
3 : Madison Square Garden
3 : youre in love
3 : friends to be
3 : Im working on
3 : this job and
3 : got like a
3 : Cut to Living
3 : about this but
3 : get involved with
3 : Whats a matter
3 : then why dont
3 : either that or
3 : what that guy
3 : a stand up
3 : be waiting for
3 : that thing in
3 : Woman Hi is
3 : and the big
3 : ready to try
3 : youre just an
3 : game on the
3 : what youve got
3 : good luck with
3 : Hallway between the
3 : the first two
3 : know that what
3 : the future and
3 : home in the
3 : No no theyre
3 : down an elevator
3 : about how to
3 : outside the window
3 : like shes a
3 : Youre the best
3 : know Im a
3 : so is the
3 : half an hour
3 : find the right
3 : the perfect way
3 : to know a
3 : just feel like
3 : Id better go
3 : be careful with
3 : no fault of
3 : like the guy
3 : to do for
3 : like that with
3 : playing with a
3 : the gift of
3 : ask people to
3 : York City Childrens
3 : theres still some
3 : were like a
3 : wear the boots
3 : Last night was
3 : the exact opposite
3 : know that were
3 : to live here
3 : over here with
3 : Yeah hes the
3 : in the closet
3 : is uh this
3 : Ive already lost
3 : All right and
3 : continued from last
3 : guys what are
3 : here any second
3 : is never gonna
3 : Oh Id like
3 : of the TV
3 : the bedroom and
3 : the city for
3 : at in the
3 : going to figure
3 : the bride and
3 : walks into the
3 : with the left
3 : in a perfect
3 : uh Ive been
3 : of going to
3 : about the apartment
3 : need to work
3 : sits at the
3 : theyre just gonna
3 : the phone is
3 : All right hes
3 : mean thats just
3 : do not need
3 : dont sound like
3 : being there for
3 : just go home
3 : down the toilet
3 : to smoke in
3 : has to know
3 : Come on little
3 : be the new
3 : that youre having
3 : this close to
